,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
1848,214453,031/050,030/050,061/100,--,--,--,61,04,A,08,32
1849,214454,--,--,--,017/025,026/050,--,57,02,B+,07,14
1850,214455,--,--,--,018/025,039/050,--,76,02,A+,09,18
1851,214456,--,--,--,018/025,042/050,--,80,01,O,10,10
1852,214458,--,--,--,PP,--,--,PP,00,P,00,00
1853,210250,--,--,--,PP,--,--,PP,00,P,00,00
1854,214441,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1855,214442,025/050,023/050,048/100,--,--,--,48,04,C,05,20
1856,214443,026/050,022/050,048/100,--,--,--,48,04,C,05,20
1857,214444,018/050,027/050,045/100,--,--,--,45,04,C,05,20
1858,214445,030/050,022/050,052/100,--,--,--,52,04,B,06,24
1859,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
1860,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
1861,214448,--,--,--,021/025,030/050,--,68,01,A,08,08
1862,214449,--,--,--,022/025,--,--,88,01,O,10,10
1863,207003,028/050,020/050,048/100,--,--,--,48,04,C,05,20
1864,207003,--,--,--,020/025,--,--,80,01,O,10,10
1865,214450,016/050,028/050,044/100,--,--,--,44,03,P,04,12
1866,214451,017/050,23$/050,040/100,--,--,--,40,04,P,04,16
1867,214452,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
1868,214453,039/050,030/050,069/100,--,--,--,69,04,A,08,32
1869,214454,--,--,--,021/025,030/050,--,68,02,A,08,16
1870,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
1871,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
1872,214458,--,--,--,PP,--,--,PP,00,P,00,00
1873,214441,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
1874,214442,018/050,AB/050,018/100,--,--,--,FF,04,F,00,00
1875,214443,018/050,AB/050,018/100,--,--,--,FF,04,F,00,00
1876,214444,016/050,AB/050,016/100,--,--,--,FF,04,F,00,00
1877,214445,024/050,AB/050,024/100,--,--,--,FF,04,F,00,00
1878,214446,--,--,--,015/025,AB/050,--,FF,01,F,00,00
1879,214447,--,--,--,016/025,AB/050,--,FF,02,F,00,00
1880,214448,--,--,--,015/025,AB/050,--,FF,01,F,00,00
1881,214449,--,--,--,015/025,--,--,60,01,A,08,08
1882,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1883,207003,025/050,AB/050,025/100,--,--,--,FF,04,F,00,00
1884,207003,--,--,--,015/025,--,--,60,01,A,08,08
1885,214450,020/050,AB/050,020/100,--,--,--,FF,03,F,00,00
1886,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
1887,214452,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
1888,214453,026/050,AB/050,026/100,--,--,--,FF,04,F,00,00
1889,214454,--,--,--,014/025,010/050,--,FF,02,F,00,00
1890,214455,--,--,--,014/025,AB/050,--,FF,02,F,00,00
1891,214456,--,--,--,014/025,AB/050,--,FF,01,F,00,00
1892,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1893,214441,021/050,020/050,041/100,--,--,--,41,04,P,04,16
1894,214442,030/050,022/050,052/100,--,--,--,52,04,B,06,24
1895,214443,021/050,006/050,027/100,--,--,--,FF,04,F,00,00
1896,214444,026/050,024/050,050/100,--,--,--,50,04,B,06,24
1897,214445,039/050,016/050,055/100,--,--,--,FF,04,F,00,00
1898,214446,--,--,--,022/025,025/050,--,62,01,A,08,08
1899,214447,--,--,--,023/025,037/050,--,80,02,O,10,20
1900,214448,--,--,--,023/025,031/050,--,72,01,A+,09,09
1901,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1902,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1903,207003,027/050,028/050,055/100,--,--,--,55,04,B+,07,28
1904,207003,--,--,--,016/025,--,--,64,01,A,08,08
1905,214450,032/050,028/050,060/100,--,--,--,60,03,A,08,24
1906,214451,021/050,006/050,027/100,--,--,--,FF,04,F,00,00
1907,214452,028/050,009/050,037/100,--,--,--,FF,04,F,00,00
1908,214453,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1909,214454,--,--,--,021/025,011/050,--,FF,02,F,00,00
1910,214455,--,--,--,021/025,030/050,--,68,02,A,08,16
1911,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
1912,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1913,210250,--,--,--,PP,--,--,PP,00,P,00,00
1914,214441,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
1915,214442,027/050,022/050,049/100,--,--,--,49,04,C,05,20
1916,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1917,214444,031/050,033/050,064/100,--,--,--,64,04,A,08,32
1918,214445,027/050,032/050,059/100,--,--,--,59,04,B+,07,28
1919,214446,--,--,--,023/025,020/050,--,57,01,B+,07,07
1920,214447,--,--,--,024/025,036/050,--,80,02,O,10,20
1921,214448,--,--,--,024/025,032/050,--,74,01,A+,09,09
1922,214449,--,--,--,024/025,--,--,96,01,O,10,10
1923,207003,024/050,020/050,044/100,--,--,--,44,04,P,04,16
1924,207003,--,--,--,022/025,--,--,88,01,O,10,10
1925,214450,022/050,026/050,048/100,--,--,--,48,03,C,05,15
1926,214451,020/050,022/050,042/100,--,--,--,42,04,P,04,16
1927,214452,030/050,021/050,051/100,--,--,--,51,04,B,06,24
1928,214453,033/050,020/050,053/100,--,--,--,53,04,B,06,24
1929,214454,--,--,--,022/025,036/050,--,77,02,A+,09,18
1930,214455,--,--,--,021/025,034/050,--,73,02,A+,09,18
1931,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
1932,214458,--,--,--,PP,--,--,PP,00,P,00,00
1933,214441,028/050,021/050,049/100,--,--,--,49,04,C,05,20
1934,214442,036/050,027/050,063/100,--,--,--,63,04,A,08,32
1935,214443,030/050,033/050,063/100,--,--,--,63,04,A,08,32
1936,214444,038/050,025/050,063/100,--,--,--,63,04,A,08,32
1937,214445,031/050,029/050,060/100,--,--,--,60,04,A,08,32
1938,214446,--,--,--,023/025,041/050,--,85,01,O,10,10
1939,214447,--,--,--,023/025,046/050,--,92,02,O,10,20
1940,214448,--,--,--,023/025,036/050,--,78,01,A+,09,09
1941,214449,--,--,--,021/025,--,--,84,01,O,10,10
1942,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1943,207003,047/050,034/050,081/100,--,--,--,81,04,O,10,40
1944,207003,--,--,--,021/025,--,--,84,01,O,10,10
1945,214450,040/050,033/050,073/100,--,--,--,73,03,A+,09,27
1946,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
1947,214452,031/050,028/050,059/100,--,--,--,59,04,B+,07,28
1948,214453,032/050,028/050,060/100,--,--,--,60,04,A,08,32
1949,214454,--,--,--,022/025,040/050,--,82,02,O,10,20
1950,214455,--,--,--,023/025,035/050,--,77,02,A+,09,18
1951,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
1952,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1953,210250,--,--,--,PP,--,--,PP,00,P,00,00
1954,214441,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
1955,214442,024/050,026/050,050/100,--,--,--,50,04,B,06,24
1956,214443,025/050,025/050,050/100,--,--,--,50,04,B,06,24
1957,214444,017/050,026/050,043/100,--,--,--,43,04,P,04,16
1958,214445,028/050,025/050,053/100,--,--,--,53,04,B,06,24
1959,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
1960,214447,--,--,--,022/025,022/050,--,58,02,B+,07,14
1961,214448,--,--,--,023/025,036/050,--,78,01,A+,09,09
1962,214449,--,--,--,021/025,--,--,84,01,O,10,10
1963,207003,--,--,--,022/025,--,--,88,01,O,10,10
1964,214450,022/050,033/050,055/100,--,--,--,55,03,B+,07,21
1965,214451,025/050,022/050,047/100,--,--,--,47,04,C,05,20
1966,214452,024/050,022/050,046/100,--,--,--,46,04,C,05,20
1967,214453,041/050,020/050,061/100,--,--,--,61,04,A,08,32
1968,214454,--,--,--,021/025,033/050,--,72,02,A+,09,18
1969,214455,--,--,--,022/025,041/050,--,84,02,O,10,20
1970,214456,--,--,--,021/025,047/050,--,90,01,O,10,10
1971,214458,--,--,--,PP,--,--,PP,00,P,00,00
1972,214441,047/050,032/050,079/100,--,--,--,79,04,A+,09,36
1973,214442,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
1974,214443,036/050,034/050,070/100,--,--,--,70,04,A+,09,36
1975,214444,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1976,214445,030/050,021/050,051/100,--,--,--,51,04,B,06,24
1977,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
1978,214447,--,--,--,023/025,038/050,--,81,02,O,10,20
1979,214448,--,--,--,023/025,036/050,--,78,01,A+,09,09
1980,214449,--,--,--,022/025,--,--,88,01,O,10,10
1981,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1982,207003,033/050,031/050,064/100,--,--,--,64,04,A,08,32
1983,207003,--,--,--,021/025,--,--,84,01,O,10,10
1984,214450,041/050,026/050,067/100,--,--,--,67,03,A,08,24
1985,214451,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
1986,214452,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
1987,214453,035/050,026/050,061/100,--,--,--,61,04,A,08,32
1988,214454,--,--,--,023/025,035/050,--,77,02,A+,09,18
1989,214455,--,--,--,021/025,029/050,--,66,02,A,08,16
1990,214456,--,--,--,021/025,038/050,--,78,01,A+,09,09
1991,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1992,214441,028/050,017/050,045/100,--,--,--,FF,04,F,00,00
1993,214442,021/050,027/050,048/100,--,--,--,48,04,C,05,20
1994,214443,019/050,026/050,045/100,--,--,--,45,04,C,05,20
1995,214444,016/050,026/050,042/100,--,--,--,42,04,P,04,16
1996,214445,023/050,026/050,049/100,--,--,--,49,04,C,05,20
1997,214446,--,--,--,021/025,025/050,--,61,01,A,08,08
1998,214447,--,--,--,022/025,040/050,--,82,02,O,10,20
1999,214448,--,--,--,021/025,039/050,--,80,01,O,10,10
2000,214449,--,--,--,022/025,--,--,88,01,O,10,10
2001,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2002,207003,029/050,015/050,044/100,--,--,--,FF,04,F,00,00
2003,207003,--,--,--,020/025,--,--,80,01,O,10,10
2004,214450,026/050,025/050,051/100,--,--,--,51,03,B,06,18
2005,214451,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
2006,214452,018/050,007/050,025/100,--,--,--,FF,04,F,00,00
2007,214453,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
2008,214454,--,--,--,020/025,022/050,--,56,02,B+,07,14
2009,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
2010,214456,--,--,--,020/025,020/050,--,53,01,B,06,06
2011,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2012,214441,032/050,030/050,062/100,--,--,--,62,04,A,08,32
2013,214442,036/050,032/050,068/100,--,--,--,68,04,A,08,32
2014,214443,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
2015,214444,027/050,038/050,065/100,--,--,--,65,04,A,08,32
2016,214445,030/050,033/050,063/100,--,--,--,63,04,A,08,32
2017,214446,--,--,--,022/025,025/050,--,62,01,A,08,08
2018,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
2019,214448,--,--,--,022/025,038/050,--,80,01,O,10,10
2020,214449,--,--,--,020/025,--,--,80,01,O,10,10
2021,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2022,207003,037/050,026/050,063/100,--,--,--,63,04,A,08,32
2023,207003,--,--,--,022/025,--,--,88,01,O,10,10
2024,214450,030/050,036/050,066/100,--,--,--,66,03,A,08,24
2025,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
2026,214452,032/050,023/050,055/100,--,--,--,55,04,B+,07,28
2027,214453,034/050,036/050,070/100,--,--,--,70,04,A+,09,36
2028,214454,--,--,--,023/025,025/050,--,64,02,A,08,16
2029,214455,--,--,--,023/025,037/050,--,80,02,O,10,20
2030,214456,--,--,--,023/025,044/050,--,89,01,O,10,10
2031,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2032,214441,035/050,041/050,076/100,--,--,--,76,04,A+,09,36
2033,214442,031/050,020/050,051/100,--,--,--,51,04,B,06,24
2034,214443,029/050,011/050,040/100,--,--,--,FF,04,F,00,00
2035,214444,029/050,021/050,050/100,--,--,--,50,04,B,06,24
2036,214445,017/050,024/050,041/100,--,--,--,41,04,P,04,16
2037,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
2038,214447,--,--,--,022/025,037/050,--,78,02,A+,09,18
2039,214448,--,--,--,021/025,029/050,--,66,01,A,08,08
2040,214449,--,--,--,020/025,--,--,80,01,O,10,10
2041,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2042,207003,028/050,021/050,049/100,--,--,--,49,04,C,05,20
2043,207003,--,--,--,022/025,--,--,88,01,O,10,10
2044,214450,033/050,023/050,056/100,--,--,--,56,03,B+,07,21
2045,214451,018/050,010/050,028/100,--,--,--,FF,04,F,00,00
2046,214452,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
2047,214453,031/050,022/050,053/100,--,--,--,53,04,B,06,24
2048,214454,--,--,--,022/025,028/050,--,66,02,A,08,16
2049,214455,--,--,--,021/025,042/050,--,84,02,O,10,20
2050,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
2051,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2052,210250,--,--,--,PP,--,--,PP,00,P,00,00
2053,214441,022/050,024/050,046/100,--,--,--,46,04,C,05,20
2054,214442,019/050,023/050,042/100,--,--,--,42,04,P,04,16
2055,214443,023/050,027/050,050/100,--,--,--,50,04,B,06,24
2056,214444,028/050,023/050,051/100,--,--,--,51,04,B,06,24
2057,214445,027/050,022/050,049/100,--,--,--,49,04,C,05,20
2058,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
2059,214447,--,--,--,023/025,036/050,--,78,02,A+,09,18
2060,214448,--,--,--,022/025,035/050,--,76,01,A+,09,09
2061,214449,--,--,--,020/025,--,--,80,01,O,10,10
2062,207003,021/050,20$/050,041/100,--,--,--,41,04,P,04,16
2063,207003,--,--,--,020/025,--,--,80,01,O,10,10
2064,214450,022/050,028/050,050/100,--,--,--,50,03,B,06,18
2065,214451,015/050,026/050,041/100,--,--,--,41,04,P,04,16
2066,214452,024/050,028/050,052/100,--,--,--,52,04,B,06,24
2067,214453,029/050,022/050,051/100,--,--,--,51,04,B,06,24
2068,214454,--,--,--,019/025,030/050,--,65,02,A,08,16
2069,214455,--,--,--,021/025,041/050,--,82,02,O,10,20
2070,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
2071,214458,--,--,--,PP,--,--,PP,00,P,00,00
2072,214441,039/050,020/050,059/100,--,--,--,59,04,B+,07,28
2073,214442,028/050,020/050,048/100,--,--,--,48,04,C,05,20
2074,214443,030/050,026/050,056/100,--,--,--,56,04,B+,07,28
2075,214444,018/050,028/050,046/100,--,--,--,46,04,C,05,20
2076,214445,028/050,026/050,054/100,--,--,--,54,04,B,06,24
2077,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
2078,214447,--,--,--,023/025,025/050,--,64,02,A,08,16
2079,214448,--,--,--,023/025,022/050,--,60,01,A,08,08
2080,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2081,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2082,207003,036/050,027/050,063/100,--,--,--,63,04,A,08,32
2083,207003,--,--,--,016/025,--,--,64,01,A,08,08
2084,214450,028/050,031/050,059/100,--,--,--,59,03,B+,07,21
2085,214451,022/050,005/050,027/100,--,--,--,FF,04,F,00,00
2086,214452,025/050,009/050,034/100,--,--,--,FF,04,F,00,00
2087,214453,029/050,026/050,055/100,--,--,--,55,04,B+,07,28
2088,214454,--,--,--,021/025,008/050,--,FF,02,F,00,00
2089,214455,--,--,--,022/025,022/050,--,58,02,B+,07,14
2090,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
2091,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2092,210250,--,--,--,PP,--,--,PP,00,P,00,00
2093,214441,035/050,034/050,069/100,--,--,--,69,04,A,08,32
2094,214442,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
2095,214443,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
2096,214444,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
2097,214445,035/050,025/050,060/100,--,--,--,60,04,A,08,32
2098,214446,--,--,--,019/025,035/050,--,72,01,A+,09,09
2099,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
2100,214448,--,--,--,021/025,025/050,--,61,01,A,08,08
2101,214449,--,--,--,020/025,--,--,80,01,O,10,10
2102,207003,035/050,035/050,070/100,--,--,--,70,04,A+,09,36
2103,207003,--,--,--,017/025,--,--,68,01,A,08,08
2104,214450,027/050,026/050,053/100,--,--,--,53,03,B,06,18
2105,214451,030/050,023/050,053/100,--,--,--,53,04,B,06,24
2106,214452,033/050,027/050,060/100,--,--,--,60,04,A,08,32
2107,214453,036/050,030/050,066/100,--,--,--,66,04,A,08,32
2108,214454,--,--,--,016/025,028/050,--,58,02,B+,07,14
2109,214455,--,--,--,016/025,022/050,--,50,02,B,06,12
2110,214456,--,--,--,017/025,042/050,--,78,01,A+,09,09
2111,214458,--,--,--,PP,--,--,PP,00,P,00,00
2112,214441,039/050,010/050,049/100,--,--,--,FF,04,F,00,00
2113,214442,025/050,022/050,047/100,--,--,--,47,04,C,05,20
2114,214443,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
2115,214444,027/050,027/050,054/100,--,--,--,54,04,B,06,24
2116,214445,031/050,020/050,051/100,--,--,--,51,04,B,06,24
2117,214446,--,--,--,015/025,022/050,--,49,01,C,05,05
2118,214447,--,--,--,015/025,025/050,--,53,02,B,06,12
2119,214448,--,--,--,015/025,030/050,--,60,01,A,08,08
2120,214449,--,--,--,020/025,--,--,80,01,O,10,10
2121,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2122,207003,031/050,004/050,035/100,--,--,--,FF,04,F,00,00
2123,207003,--,--,--,016/025,--,--,64,01,A,08,08
2124,214450,023/050,AB/050,023/100,--,--,--,FF,03,F,00,00
2125,214451,025/050,000/050,025/100,--,--,--,FF,04,F,00,00
2126,214452,018/050,008/050,026/100,--,--,--,FF,04,F,00,00
2127,214453,032/050,021/050,053/100,--,--,--,53,04,B,06,24
2128,214454,--,--,--,012/025,003/050,--,FF,02,F,00,00
2129,214455,--,--,--,012/025,024/050,--,48,02,C,05,10
2130,214456,--,--,--,012/025,AB/050,--,FF,01,F,00,00
2131,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2132,214441,041/050,022/050,063/100,--,--,--,63,04,A,08,32
2133,214442,038/050,024/050,062/100,--,--,--,62,04,A,08,32
2134,214443,035/050,022/050,057/100,--,--,--,57,04,B+,07,28
2135,214444,028/050,025/050,053/100,--,--,--,53,04,B,06,24
2136,214445,031/050,028/050,059/100,--,--,--,59,04,B+,07,28
2137,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
2138,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
2139,214448,--,--,--,022/025,040/050,--,82,01,O,10,10
2140,214449,--,--,--,020/025,--,--,80,01,O,10,10
2141,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2142,207003,032/050,016/050,048/100,--,--,--,FF,04,F,00,00
2143,207003,--,--,--,017/025,--,--,68,01,A,08,08
2144,214450,040/050,20$/050,060/100,--,--,--,60,03,A,08,24
2145,214451,022/050,006/050,028/100,--,--,--,FF,04,F,00,00
2146,214452,031/050,013/050,044/100,--,--,--,FF,04,F,00,00
2147,214453,031/050,020/050,051/100,--,--,--,51,04,B,06,24
2148,214454,--,--,--,021/025,020/050,--,54,02,B,06,12
2149,214455,--,--,--,019/025,036/050,--,73,02,A+,09,18
2150,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
2151,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2152,210250,--,--,--,PP,--,--,PP,00,P,00,00
2153,214441,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
2154,214442,027/050,AB/050,027/100,--,--,--,FF,04,F,00,00
2155,214443,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
2156,214444,024/050,020/050,044/100,--,--,--,44,04,P,04,16
2157,214445,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2158,214446,--,--,--,014/025,AB/050,--,FF,01,F,00,00
2159,214447,--,--,--,014/025,033/050,--,62,02,A,08,16
2160,214448,--,--,--,014/025,021/050,--,46,01,C,05,05
2161,214449,--,--,--,015/025,--,--,60,01,A,08,08
2162,207003,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2163,207003,--,--,--,015/025,--,--,60,01,A,08,08
2164,214450,025/050,020/050,045/100,--,--,--,45,03,C,05,15
2165,214451,024/050,003/050,027/100,--,--,--,FF,04,F,00,00
2166,214452,024/050,020/050,044/100,--,--,--,44,04,P,04,16
2167,214453,020/050,021/050,041/100,--,--,--,41,04,P,04,16
2168,214454,--,--,--,015/025,AB/050,--,FF,02,F,00,00
2169,214455,--,--,--,015/025,20,Nan,Nan,Nan,Nan,Nan,Nan
2170,214456,--,--,--,016/025,035/050,--,68,01,A,08,08
2171,214458,--,--,--,PP,--,--,PP,00,P,00,00
2172,214441,024/050,037/050,061/100,--,--,--,61,04,A,08,32
2173,214442,025/050,022/050,047/100,--,--,--,47,04,C,05,20
2174,214443,026/050,027/050,053/100,--,--,--,53,04,B,06,24
2175,214444,025/050,031/050,056/100,--,--,--,56,04,B+,07,28
2176,214445,025/050,035/050,060/100,--,--,--,60,04,A,08,32
2177,214446,--,--,--,019/025,021/050,--,53,01,B,06,06
2178,214447,--,--,--,019/025,036/050,--,73,02,A+,09,18
2179,214448,--,--,--,018/025,024/050,--,56,01,B+,07,07
2180,214449,--,--,--,017/025,--,--,68,01,A,08,08
2181,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2182,207003,027/050,023/050,050/100,--,--,--,50,04,B,06,24
2183,207003,--,--,--,017/025,--,--,68,01,A,08,08
2184,214450,035/050,031/050,066/100,--,--,--,66,03,A,08,24
2185,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
2186,214452,040/050,025/050,065/100,--,--,--,65,04,A,08,32
2187,214453,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
2188,214454,--,--,--,017/025,025/050,--,56,02,B+,07,14
2189,214455,--,--,--,017/025,040/050,--,76,02,A+,09,18
2190,214456,--,--,--,018/025,041/050,--,78,01,A+,09,09
2191,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2192,214441,029/050,039/050,068/100,--,--,--,68,04,A,08,32
2193,214442,032/050,028/050,060/100,--,--,--,60,04,A,08,32
2194,214443,027/050,033/050,060/100,--,--,--,60,04,A,08,32
2195,214444,034/050,034/050,068/100,--,--,--,68,04,A,08,32
2196,214445,034/050,034/050,068/100,--,--,--,68,04,A,08,32
2197,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
2198,214447,--,--,--,024/025,040/050,--,85,02,O,10,20
2199,214448,--,--,--,024/025,043/050,--,89,01,O,10,10
2200,214449,--,--,--,022/025,--,--,88,01,O,10,10
2201,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2202,207003,043/050,027/050,070/100,--,--,--,70,04,A+,09,36
2203,207003,--,--,--,021/025,--,--,84,01,O,10,10
2204,214450,039/050,032/050,071/100,--,--,--,71,03,A+,09,27
2205,214452,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
2206,214453,040/050,032/050,072/100,--,--,--,72,04,A+,09,36
2207,214454,--,--,--,022/025,038/050,--,80,02,O,10,20
2208,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
2209,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
2210,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2211,210250,--,--,--,PP,--,--,PP,00,P,00,00
2212,214441,022/050,20$/050,042/100,--,--,--,42,04,P,04,16
2213,214442,027/050,030/050,057/100,--,--,--,57,04,B+,07,28
2214,214443,021/050,021/050,042/100,--,--,--,42,04,P,04,16
2215,214444,023/050,026/050,049/100,--,--,--,49,04,C,05,20
2216,214445,035/050,035/050,070/100,--,--,--,70,04,A+,09,36
2217,214446,--,--,--,020/025,032/050,--,69,01,A,08,08
2218,214447,--,--,--,019/025,035/050,--,72,02,A+,09,18
2219,214448,--,--,--,020/025,035/050,--,73,01,A+,09,09
2220,214449,--,--,--,019/025,--,--,76,01,A+,09,09
2221,207003,027/050,020/050,047/100,--,--,--,47,04,C,05,20
2222,207003,--,--,--,020/025,--,--,80,01,O,10,10
2223,214450,021/050,031/050,052/100,--,--,--,52,03,B,06,18
2224,214451,020/050,021/050,041/100,--,--,--,41,04,P,04,16
2225,214452,019/050,034/050,053/100,--,--,--,53,04,B,06,24
2226,214453,032/050,035/050,067/100,--,--,--,67,04,A,08,32
2227,214454,--,--,--,020/025,030/050,--,66,02,A,08,16
2228,214455,--,--,--,021/025,022/050,--,57,02,B+,07,14
2229,214456,--,--,--,019/025,038/050,--,76,01,A+,09,09
2230,214458,--,--,--,PP,--,--,PP,00,P,00,00
2231,214441,033/050,034/050,067/100,--,--,--,67,04,A,08,32
2232,214442,033/050,030/050,063/100,--,--,--,63,04,A,08,32
2233,214443,034/050,034/050,068/100,--,--,--,68,04,A,08,32
2234,214444,029/050,034/050,063/100,--,--,--,63,04,A,08,32
2235,214445,025/050,029/050,054/100,--,--,--,54,04,B,06,24
2236,214446,--,--,--,020/025,025/050,--,60,01,A,08,08
2237,214447,--,--,--,020/025,027/050,--,62,02,A,08,16
2238,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
2239,214449,--,--,--,020/025,--,--,80,01,O,10,10
2240,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2241,207003,043/050,040/050,083/100,--,--,--,83,04,O,10,40
2242,207003,--,--,--,023/025,--,--,92,01,O,10,10
2243,214450,036/050,034/050,070/100,--,--,--,70,03,A+,09,27
2244,214451,029/050,014/050,043/100,--,--,--,FF,04,F,00,00
2245,214452,037/050,031/050,068/100,--,--,--,68,04,A,08,32
2246,214453,032/050,031/050,063/100,--,--,--,63,04,A,08,32
2247,214454,--,--,--,022/025,035/050,--,76,02,A+,09,18
2248,214455,--,--,--,023/025,040/050,--,84,02,O,10,20
2249,214456,--,--,--,021/025,035/050,--,74,01,A+,09,09
2250,210258A,--,--,--,PP,--,--,PP,00,P,00,00
2251,210250,--,--,--,PP,--,--,PP,00,P,00,00
2252,214441,020/050,020/050,040/100,--,--,--,40,04,P,04,16
2253,214442,033/050,023/050,056/100,--,--,--,56,04,B+,07,28
2254,214443,022/050,020/050,042/100,--,--,--,42,04,P,04,16
2255,214444,023/050,030/050,053/100,--,--,--,53,04,B,06,24
2256,214445,031/050,028/050,059/100,--,--,--,59,04,B+,07,28
2257,214446,--,--,--,018/025,020/050,--,50,01,B,06,06
2258,214447,--,--,--,019/025,027/050,--,61,02,A,08,16
2259,214448,--,--,--,019/025,028/050,--,62,01,A,08,08
2260,214449,--,--,--,018/025,--,--,72,01,A+,09,09
2261,207003,--,--,--,017/025,--,--,68,01,A,08,08
2262,214450,016/050,024/050,040/100,--,--,--,40,03,P,04,12
2263,214451,025/050,021/050,046/100,--,--,--,46,04,C,05,20
2264,214452,015/050,025/050,040/100,--,--,--,40,04,P,04,16
2265,214453,032/050,020/050,052/100,--,--,--,52,04,B,06,24
2266,214454,--,--,--,017/025,020/050,--,49,02,C,05,10
2267,214455,--,--,--,022/025,024/050,--,61,02,A,08,16
2268,214456,--,--,--,018/025,030/050,--,64,01,A,08,08
2269,214458,--,--,--,PP,--,--,PP,00,P,00,00
